popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;valence;music_genre
33;0.0247;0.794;301977;0.685;0.0165;6;0.211;-5.294;0;0.0779;0.746;Electronic
60;0.089;0.74;275604;0.831;0;4;0.0837;-3.828;1;0.0423;0.357;Electronic
32;0.019;0.8;265065;0.802999999999999;0.0000045;9;0.198999999999999;-4.085;1;0.156;0.488;Electronic
30;0.00739;0.802;340200;0.607;0.855;5;0.0888;-8.625;1;0.173;0.335;Electronic
47;0.0809;0.817;438517;0.322999999999999;0.845;9;0.0931;-12.917;0;0.116999999999999;0.281;Electronic
36;0.457999999999999;0.624;-1;0.552999999999999;0.508;4;0.0835;-9.643;1;0.251;0.14;Electronic
34;0.837;0.366;67316;0.699;0.586;0;0.135;-8.137;0;0.0481;0.0393;Electronic
25;0.499;0.624;392133;0.411;0.172;1;0.111999999999999;-13.0959999999999;0;0.0305;0.0766;Electronic
30;0.0553;0.557;336413;0.778;0.782999999999999;5;0.0993;-6.174;1;0.0339;0.26;Electronic
31;0.0111;0.355;293172;0.674;0.919;10;0.0901;-9.093;1;0.0513;0.0356;Electronic
43;0.0646;0.717;225480;0.932;0.00000248;2;0.0791;-4.06;1;0.254;0.431;Electronic
30;0.0186;0.583;180000;0.841;0;5;0.105;-3.665;1;0.19;0.495;Electronic
37;0.0186;0.583;180000;0.841;0;5;0.105;-3.665;1;0.19;0.495;Electronic
59;0.477;0.29;498960;0.412;0.0839;8;0.079;-12.659;0;0.0458;0.12;Electronic
38;0.00654;0.889;244360;0.609;0.000478;4;0.079;-6.438;1;0.0423;0.458999999999999;Electronic
48;0.0253;0.698;226133;0.832;0.947;7;0.0812;-6.473;0;0.0343;0.951;Electronic
35;0.135;0.248;230747;0.295;0.831;3;0.903;-18.166;1;0.0434;0.0571;Electronic
42;0.00144;0.285;234987;0.842;0.485;6;0.356;-6.412;0;0.0771;0.179;Electronic
29;0.0000938;0.432;158667;0.987;0.911;5;0.173;-3.048;1;0.447999999999999;0.0691;Electronic
18;0.0809;0.592;252707;0.368;0.877;6;0.0772;-14.487;0;0.0322;0.216;Electronic
39;0.00663;0.703;235333;0.872;0.175;1;0.118;-6.435;0;0.15;0.387;Electronic
37;0.00907;0.865;160113;0.714;0.772;9;0.187;-6.541;0;0.217;0.764;Electronic
33;0.00258;0.725;173493;0.852;0.00618;2;0.395;-2.084;0;0.198999999999999;0.521;Electronic
45;0.0264;0.609;324640;0.305;0.623;2;0.366;-15.148;0;0.0278;0.326;Electronic
45;0.00124;0.546;165333;0.895999999999999;0.000153;2;0.138;-4.681;0;0.0288;0.257;Electronic
53;0.0515;0.842;479999;0.409;0.41;6;0.0854;-10.053;0;0.266;0.292;Electronic
45;0.0551;0.67;242667;0.702;0.103;8;0.341;-2.143;0;0.0941;0.122;Electronic
47;0.495;0.498;137640;0.640999999999999;0.847;0;0.0999;-14.679;1;0.0448;0.0372;Electronic
40;0.547;0.770999999999999;-1;0.503;0.368;8;0.0908;-13.136;0;0.0501;0.66;Electronic
24;0.0012;0.647;267000;0.91;0.479;9;0.233;-6.329;1;0.115;0.556;Electronic
26;0.0465;0.667;283653;0.714;0.00000187;3;0.166999999999999;-5.32;1;0.0414;0.273;Electronic
37;0.0677;0.856;-1;0.589;0.00282;4;0.0667;-7.933;1;0.0798;0.364;Electronic
23;0.00203;0.594;264072;0.887;0.769;7;0.168999999999999;-6.12299999999999;0;0.0391;0.152;Electronic
36;0.42;0.52;575933;0.479;0.779;5;0.0942;-8.389;1;0.0278;0.168999999999999;Electronic
46;0.0067599999999999;0.547999999999999;188653;0.799;0.962;0;0.114;-7.329;0;0.0606;0.371;Electronic
45;0.362;0.640999999999999;376533;0.414;0.833;2;0.25;-11.95;0;0.0432;0.268999999999999;Electronic
48;0.0233;0.735;284027;0.452;0.903;0;0.100999999999999;-10.145;0;0.0809;0.377;Electronic
28;0.0306;0.909;218707;0.537;0.926;3;0.103;-6.882;0;0.156;0.572;Electronic
33;0.0107;0.6;284267;0.745;0.804;8;0.0588;-9.827;0;0.0285;0.371;Electronic
41;0.773;0.541;440000;0.421;0.749;0;0.118;-11.792;0;0.0337;0.154;Electronic
33;0.576;0.588;525533;0.457;0.853;8;0.0546;-13.61;1;0.0368;0.416;Electronic
27;0.0555;0.831;269667;0.885999999999999;0.0016899999999999;2;0.650999999999999;-4.534;1;0.135;0.505;Electronic
40;0.487;0.497;560973;0.601;0.754;5;0.111;-7.91799999999999;1;0.0313;0.124;Electronic
30;0.25;0.332999999999999;341160;0.835;0.719;5;0.124;-7.997;1;0.22;0.614;Electronic
46;0.0475;0.780999999999999;216001;0.18;0.923;4;0.228999999999999;-9.52;1;0.0719;0.188999999999999;Electronic
36;0.00688;0.547999999999999;-1;0.807999999999999;0.00182;7;0.293;-9.765;0;0.0376;0.436;Electronic
42;0.285;0.759;206667;0.804;0;10;0.231999999999999;-3.04;1;0.0701;0.667;Electronic
35;0.00161;0.78;241333;0.694;0.187;2;0.254;-3.523;0;0.153;0.585;Electronic
52;0.594;0.722;188592;0.375;0.233999999999999;2;0.128;-8.276;0;0.0366;0.100999999999999;Electronic
46;0.0441;0.54;283080;0.644;0.208;6;0.567;-7.676;0;0.243;0.469;Electronic
36;0.142;0.746;242667;0.723;0.000404;8;0.0879;-7.046;0;0.0461;0.143;Electronic
43;0.063;0.598;202860;0.785999999999999;0.000166;2;0.201999999999999;-5.604;1;0.0546;0.381;Electronic
37;0.0825;0.696;374667;0.428;0.0033;1;0.182;-10.618;1;0.0672;0.168999999999999;Electronic
0;0.0413;0.685999999999999;186714;0.471;0.748;2;0.0979;-11.388;0;0.0764;0.173;Electronic
34;0.00141;0.516;293275;0.813;0.000244;7;0.374;-5.978;0;0.0469;0.124;Electronic
40;0.00355;0.618;269333;0.859;0.00103;2;0.181;-4.802;1;0.361;0.103;Electronic
38;0.0000314;0.437;202667;0.961;0.076;2;0.473;-2.836;1;0.12;0.628;Electronic
44;0.00954;0.385;240000;0.645999999999999;0.000345;2;0.0994;-3.985;1;0.0529;0.0359;Electronic
34;0.474;0.622;241280;0.309;0.0528;1;0.107;-12.643;0;0.0277;0.409;Electronic
24;0.106;0.428;495787;0.593;0.933;9;0.283;-9.92;1;0.0274;0.0605;Electronic
38;0.0325;0.758;242472;0.763;0.0126;9;0.297;-7.577;0;0.297;0.392;Electronic
29;0.212;0.679;231714;0.447;0.0161;9;0.118;-6.50799999999999;0;0.054;0.302;Electronic
40;0.00716;0.123;143680;0.285;0.861;3;0.111;-10.619;1;0.0358;0.0318;Electronic
53;0.0789;0.542;305213;0.626;0.000508;3;0.276999999999999;-7.105;1;0.0242;0.813;Electronic
37;0.0169;0.528;288787;0.531;0.85;6;0.13;-10.072;0;0.0254;0.384;Electronic
38;0.312;0.737;144973;0.604;0.145;1;0.0942;-11.463;0;0.0437;0.187;Electronic
40;0.0563;0.754;219150;0.553999999999999;0.373;2;0.466;-11.023;0;0.0445;0.374;Electronic
36;0.0956;0.574;197333;0.777;0.513;5;0.100999999999999;-6.13899999999999;1;0.0977;0.131;Electronic
32;0.00488;0.528;186667;0.805999999999999;0.000647;1;0.862;-4.063;0;0.196;0.495;Electronic
53;0.119;0.564;213622;0.594;0;2;0.536;-9.912;0;0.155;0.507;Electronic
35;0.0832;0.348;-1;0.413;0.00062;7;0.0819999999999999;-8.479;0;0.0424;0.162;Electronic
30;0.171;0.57;301333;0.909;0;8;0.114;-3.353;1;0.33;0.795;Electronic
47;0.442999999999999;0.627;229293;0.328999999999999;0.193999999999999;8;0.0758;-11.261;1;0.0361;0.257;Electronic
20;0.00504;0.667;257760;0.637;0.00000302;2;0.114;-6.785;0;0.231999999999999;0.795999999999999;Electronic
41;0.453999999999999;0.623;273036;0.672999999999999;0.455;2;0.181;-6.92;0;0.0358;0.63;Electronic
35;0.00509;0.659;322173;0.612;0.659;11;0.29;-10.88;0;0.0291;0.342999999999999;Electronic
34;0.305;0.800999999999999;475098;0.509;0.765;8;0.116999999999999;-11.12;0;0.0701;0.403999999999999;Electronic
40;0.512;0.46;264200;0.385;0.3;1;0.13;-9.084;0;0.0271;0.299;Electronic
52;0.564;0.296;368237;0.4;0.13;1;0.115999999999999;-11.609;0;0.0462;0.184;Electronic
34;0.476;0.441;176587;0.422;0.00457;4;0.0827;-12.219;0;0.0818;0.515;Electronic
33;0.000304;0.345;141040;0.87;0.025;8;0.236;-10.876;1;0.0954;0.393999999999999;Electronic
30;0.838;0.417;102369;0.463999999999999;0.958;10;0.17;-14.108;0;0.0271;0.521;Electronic
29;0.0101;0.650999999999999;247360;0.642;0.000186;5;0.0902;-4.276;1;0.166999999999999;0.696;Electronic
49;0.257;0.698;274824;0.605;0.302;4;0.102;-8.493;1;0.0653;0.467;Electronic
42;0.00703;0.682;213157;0.585;0.0000704;10;0.105;-5.608;0;0.0473;0.521;Electronic
27;0.161;0.621;265905;0.650999999999999;0.0000486;4;0.115999999999999;-7.392;1;0.0304;0.276;Electronic
26;0.272;0.684;263933;0.458999999999999;0.898;4;0.181;-10.205;0;0.0252;0.519;Electronic
31;0.677;0.736;251707;0.423;0.655999999999999;0;0.065;-7.357;0;0.0332;0.804;Electronic
31;0.225;0.645999999999999;269627;0.879;0.899;9;0.345;-8.556;0;0.0557;0.107;Electronic
33;0.00118;0.572;366818;0.855;0.000192;0;0.0748;-3.047;1;0.153;0.166999999999999;Electronic
36;0.136;0.64;280027;0.485;0.542;0;0.111999999999999;-10.425;1;0.0433;0.0392;Electronic
39;0.0119;0.569;180000;0.760999999999999;0.000339;8;0.155;-6.155;0;0.0345;0.0794;Electronic
54;0.0209;0.649;231853;0.753;0.0000581;10;0.105;-4.875;1;0.0319;0.46;Electronic
52;0.0208;0.576;188907;0.88;0.0000899;10;0.333999999999999;-2.01;0;0.126;0.514;Electronic
54;0.0234;0.471;199773;0.648;0.00897;3;0.11;-5.058;0;0.0316;0.129;Electronic
36;0.00364;0.447999999999999;270000;0.777;0.0000797999999999999;5;0.348;-3.563;1;0.115;0.187;Electronic
40;0.0117;0.262;172533;0.19;0.115999999999999;0;0.0799;-14.575;0;0.0402;0.0622;Electronic
32;0.000553;0.684;214840;0.692;0.0326;5;0.231999999999999;-6.525;1;0.0813;0.373;Electronic
23;0.276;0.697;409400;0.389;0.882;3;0.113;-13.733;1;0.0412;0.591;Electronic
23;0.276;0.697;409400;0.389;0.882;3;0.113;-13.733;1;0.0412;0.591;Electronic
36;0.0125;0.526;265320;0.723;0;5;0.389;-5.24299999999999;1;0.07;0.387999999999999;Electronic
27;0.067;0.782;186514;0.938;0.0298;9;0.226999999999999;-4.8;1;0.268;0.599;Electronic
27;0.00286;0.64;336322;0.72;0.201999999999999;7;0.12;-5.80399999999999;0;0.0655;0.102;Electronic
32;0.0391;0.770999999999999;179657;0.509;0.0000217;5;0.186;-8.15;0;0.132;0.563;Electronic
41;0.0266;0.403999999999999;270867;0.770999999999999;0.0483;5;0.163;-6.145;1;0.061;0.047;Electronic
34;0.0024;0.645999999999999;219343;0.883;0;4;0.0933;-3.196;1;0.238;0.732;Electronic
42;0.0143;0.807;266467;0.377;0.0828;4;0.111;-11.2559999999999;1;0.0585;0.63;Electronic
44;0.129;0.655;251089;0.869;0;4;0.534;-4.348;1;0.0798;0.733;Electronic
43;0.0692;0.75;303448;0.579;0.00714;2;0.0862;-7.032;0;0.0294;0.639;Electronic
44;0.163999999999999;0.257;249573;0.805;0.356;1;0.32;-5.119;1;0.0889;0.494;Electronic
42;0.332999999999999;0.524;261851;0.442999999999999;0.911;7;0.107;-15.092;0;0.0387;0.335;Electronic
47;0.332999999999999;0.476;-1;0.797;0.0000144999999999999;0;0.253;-7.44;1;0.0436;0.305;Electronic
37;0.156;0.475;311724;0.750999999999999;0.487;9;0.0941;-5.979;0;0.033;0.115999999999999;Electronic
33;0.0147;0.198;34459;0.397;0.513;11;0.121;-13.9709999999999;1;0.0429;0.0395;Electronic
44;0.0697;0.504;-1;0.851;0.397;3;0.217;-5.471;1;0.0912;0.191;Electronic
40;0.466;0.579;340333;0.416;0.851;6;0.135;-10.246;1;0.0274;0.191;Electronic
25;0.148;0.304;154544;0.874;0.885;6;0.0606;-6.268;0;0.0858;0.0454;Electronic
53;0.147;0.770999999999999;263280;0.492;0.638;3;0.1;-8.568;1;0.0532;0.601;Electronic
41;0.602;0.768;226020;0.674;0.053;4;0.276999999999999;-5.816;0;0.0364;0.664;Electronic
38;0.546;0.608;303977;0.368;0.869;3;0.0896;-10.619;1;0.0357;0.608;Electronic
38;0.0219;0.477;173913;0.722;0.000529;9;0.111999999999999;-7.669;1;0.24;0.257;Electronic
37;0.842;0.389;63587;0.305;0.631;5;0.0961;-10.692;1;0.0265;0.085;Electronic
27;0.332;0.108;536000;0.6;0.612;7;0.172;-9.516;1;0.0364;0.0526;Electronic
45;0.592;0.665;225173;0.582;0.00077;3;0.148;-10.861;1;0.0691;0.546;Electronic
43;0.16;0.428;249184;0.78;0;11;0.182;-3.182;1;0.0599;0.273;Electronic
48;0.228;0.775999999999999;288933;0.57;0.184;7;0.0826;-7.63399999999999;0;0.0326;0.414;Electronic
51;0.12;0.511;209826;0.524;0.073;4;0.237;-8.342;1;0.0303;0.491;Electronic
51;0.213;0.485;183893;0.614;0.0000021;1;0.0961;-5.701;1;0.0411;0.221;Electronic
24;0.14;0.807;183529;0.757;0.0787;3;0.287;-4.204;1;0.299;0.485;Electronic
24;0.0135;0.477;229368;0.809;0.146;9;0.362;-6.762;1;0.395;0.534;Electronic
36;0.375;0.662;224640;0.551;0.203;5;0.0564;-8.557;0;0.0246;0.537999999999999;Electronic
26;0.552;0.472;367547;0.296;0.762;6;0.0801;-16.379;1;0.0279999999999999;0.0594;Electronic
39;0.0102;0.551;281472;0.854;0.00306;5;0.293;-5.448;1;0.0345;0.458999999999999;Electronic
22;0.257;0.708;226120;0.312;0.512;5;0.115999999999999;-12.002;1;0.212;0.615;Electronic
44;0.00616;0.694;219173;0.861;0.00436;8;0.057;-2.765;0;0.0533;0.672999999999999;Electronic
35;0.196999999999999;0.708;118517;0.521;0.352;9;0.265;-11.896;0;0.131;0.363;Electronic
69;0.623;0.638;-1;0.535;0.0391;0;0.0837;-7.792;0;0.0415;0.504;Electronic
41;0.0132;0.699;142893;0.926;0.2;3;0.311;-6.142;1;0.285;0.584;Electronic
43;0.522;0.55;231560;0.58;0.929;7;0.111;-6.71;0;0.0289;0.482;Electronic
30;0.238;0.587;198107;0.747;0;0;0.188;-3.822;1;0.0691;0.626;Electronic
34;0.166;0.637;206118;0.472;0.105;2;0.143;-4.984;0;0.108;0.22;Electronic
40;0.176;0.366;203363;0.946;0.0118;9;0.0852;-1.189;1;0.122;0.299;Electronic
36;0.0796;0.61;374445;0.606;0.337999999999999;3;0.108;-8.085;1;0.0565;0.643;Electronic
34;0.0466;0.537;186203;0.797;0;2;0.865;-5.32799999999999;1;0.321;0.384;Electronic
31;0.203;0.36;180706;0.888;0.0448;9;0.113;-1.513;0;0.0651;0.21;Electronic
46;0.134;0.657;221000;0.46;0.691;3;0.115999999999999;-10.6;0;0.0545;0.436;Electronic
30;0.023;0.66;149080;0.617;0.944;6;0.135;-8.442;0;0.0567;0.171;Electronic
23;0.0741;0.542999999999999;311667;0.66;0.314;11;0.611;-10.005;1;0.034;0.465;Electronic
36;0.131;0.753;183507;0.8;0.0026899999999999;2;0.451;-6.473;1;0.371;0.606;Electronic
32;0.0106;0.707;-1;0.792;0.614;3;0.136999999999999;-4.659;0;0.0631;0.785;Electronic
42;0.103;0.556;210547;0.481;0.000291;0;0.223999999999999;-8.146;1;0.0236;0.267;Electronic
39;0.127;0.522;220311;0.729;0.00000957;0;0.103;-8.462;0;0.0791;0.192;Electronic
34;0.083;0.624;217143;0.655;0;1;0.43;-3.384;1;0.111;0.552999999999999;Electronic
36;0.00146;0.795;151151;0.845;0.204;4;0.374;-4.785;1;0.265;0.45;Electronic
50;0.129;0.815;145334;0.462;0.0384;8;0.113;-11.514;0;0.0644;0.807999999999999;Electronic
29;0.00998;0.854;227756;0.335;0.67;9;0.0761;-9.062;0;0.0545;0.509;Electronic
39;0.212;0.703;191560;0.385;0.693;11;0.111;-11.98;0;0.0598;0.597;Electronic
28;0.945;0.657;345440;0.233;0.000598;6;0.128;-11.439;0;0.0269;0.168;Electronic
37;0.435;0.664;236520;0.691;0.00809;2;0.136999999999999;-8.35799999999999;0;0.0873;0.755999999999999;Electronic
40;0.548999999999999;0.562;202733;0.69;0.778;8;0.685;-6.731;0;0.0372;0.315;Electronic
43;0.136999999999999;0.534;231907;0.7;0.00129;7;0.107;-9.055;0;0.0395;0.344;Electronic
42;0.296;0.637;456043;0.457999999999999;0.000109;5;0.509;-7.7;0;0.0289;0.25;Electronic
42;0.0709;0.660999999999999;342651;0.525;0.527;9;0.0839;-9.489;1;0.0321;0.276999999999999;Electronic
47;0.471;0.813;230960;0.482;0.373;8;0.163;-9.423;1;0.103;0.375;Electronic
32;0.152;0.469;269133;0.902;0.0124;7;0.261;-6.018;1;0.275;0.525;Electronic
31;0.507;0.226;277681;0.233;0.00297;7;0.236;-20.946;1;0.316;0.0927;Electronic
63;0.273;0.714;-1;0.721;0.24;0;0.174;-5.049;1;0.0805;0.419;Electronic
33;0.0625;0.348;224640;0.501;0.00495;10;0.366;-9.033;1;0.0565;0.509;Electronic
37;0.513;0.349;231507;0.35;0.0432;9;0.342999999999999;-11.193;1;0.0259;0.0477;Electronic
31;0.0753;0.645999999999999;254419;0.689;0.703;8;0.0852;-5.561;1;0.211;0.42;Electronic
33;0.0688;0.752;221267;0.596;0.0204;7;0.0995;-8.054;1;0.053;0.453999999999999;Electronic
47;0.531;0.529;-1;0.484;0.677999999999999;1;0.106;-9.059;1;0.0257;0.457;Electronic
40;0.546;0.694;241116;0.52;0.0000474;2;0.341;-10.842;1;0.0894;0.512;Electronic
31;0.00187;0.503;215273;0.717;0.774;10;0.48;-7.962;0;0.0366;0.318;Electronic
41;0.36;0.601;389613;0.547999999999999;0.84;8;0.166999999999999;-9.963;1;0.089;0.218999999999999;Electronic
40;0.0265;0.616;242067;0.512;0.000624;6;0.0819;-7.472;0;0.0302;0.0855;Electronic
47;0.000306;0.715;361702;0.807;0.025;9;0.0792;-3.309;1;0.103;0.256;Electronic
49;0.405;0.819;270093;0.61;0.819;5;0.0965;-13.056;1;0.231999999999999;0.715;Electronic
50;0.0068099999999999;0.731;391000;0.427;0.00567;7;0.161;-10.466;0;0.0589;0.507;Electronic
29;0.692;0.7;94867;0.205;0.961;6;0.128;-14.707;1;0.0374;0.47;Electronic
41;0.113;0.403999999999999;294013;0.677;0.508;5;0.0546;-5.58;0;0.0384;0.165;Electronic
53;0.159;0.364;369280;0.862;0.44;3;0.126;-5.651;0;0.301;0.0557;Electronic
27;0.0389;0.672999999999999;241200;0.717;0.669;5;0.106;-8.365;1;0.0382;0.624;Electronic
33;0.477;0.244;450000;0.487;0.0615;6;0.11;-10.916;0;0.0493;0.179;Electronic
44;0.369;0.601;203360;0.905;0.000113;10;0.163;-5.044;1;0.158;0.442;Electronic
21;0.036;0.228999999999999;140000;0.449;0.898;3;0.104;-9.948;1;0.0466;0.106;Electronic
33;0.0421;0.764;-1;0.58;0.168;3;0.361;-6.851;1;0.0894;0.699;Electronic
59;0.316;0.526;234487;0.936;0.000384;10;0.261;-4.576;1;0.263;0.283;Electronic
42;0.262;0.206;278807;0.315;0.0632;6;0.186;-9.576;0;0.0334;0.0584;Electronic
57;0.00642;0.736;231111;0.691;0;5;0.107;-5.682;1;0.0722;0.562;Electronic
34;0.0017;0.473;172593;0.719;0.353;8;0.271;-6.735;0;0.0511;0.0583;Electronic
53;0.0932;0.687;183779;0.417;0.00000369;1;0.146;-10.755;0;0.0781;0.58;Electronic
40;0.163;0.773;254815;0.841;0.695;1;0.561;-2.308;1;0.321;0.473;Electronic
51;0.246;0.675;381173;0.496;0.888;4;0.155;-14.236;0;0.0622;0.885;Electronic
32;0.0000295;0.387999999999999;237037;0.795;0.858;9;0.0854;-3.642;0;0.0346;0.134;Electronic
38;0.0213;0.708;459280;0.938;0.902;11;0.0693;-9.969;1;0.0579;0.785;Electronic
21;0.019;0.462;401360;0.556;0.807999999999999;4;0.115;-10.747;0;0.0305;0.344;Electronic
38;0.00226;0.657;174227;0.709;0.63;1;0.2;-6.533;0;0.0579;0.779;Electronic
27;0.24;0.576;-1;0.557999999999999;0.723;5;0.107;-6.796;0;0.0721;0.216;Electronic
33;0.368;0.41;276240;0.527;0.906;0;0.111;-9.799;1;0.0337;0.351;Electronic
25;0.000739;0.453999999999999;226500;0.746;0.000672;4;0.077;-6.015;1;0.0919;0.301;Electronic
27;0.503;0.215;281200;0.699;0.0088;5;0.174;-9.463;1;0.311;0.272;Electronic
41;0.0501;0.401;189000;0.613;0.0000827;6;0.102;-4.62;1;0.0366;0.217;Electronic
65;0.0351;0.558999999999999;267750;0.805;0.00125;1;0.122;-3.54;0;0.0703;0.286;Electronic
43;0.0563;0.701;201000;0.709;0;9;0.171;-5.492;0;0.218999999999999;0.515;Electronic
45;0.377;0.680999999999999;217500;0.714;0.00000434;3;0.0366;-3.86;1;0.637;0.797;Electronic
51;0.00762;0.413;306000;0.769;0.00485;9;0.126;-4.405;0;0.0469;0.111999999999999;Electronic
21;0.614;0.717;89958;0.433;0.764;4;0.108;-10.354;1;0.146;0.546;Electronic
35;0.187;0.461;234653;0.805;0.859;4;0.335;-9.514;1;0.0473;0.102;Electronic
20;0.418;0.254;574787;0.856;0.858;7;0.0915;-9.462;1;0.2;0.0374;Electronic
28;0.00248;0.628;193500;0.982;0.78;4;0.345;-4.971;1;0.0771;0.742;Electronic
39;0.331;0.694;384203;0.880999999999999;0.874;3;0.397;-4.71899999999999;1;0.0584;0.816;Electronic
31;0.103;0.711;293200;0.621;0.0000209;9;0.0731;-10.513;1;0.168;0.962;Electronic
42;0.0586;0.809;160500;0.27;0.901;9;0.257;-13.723;0;0.0781;0.108;Electronic
50;0.00564;0.606;168008;0.862;0.821;5;0.171;-3.718;0;0.0609;0.253;Electronic
30;0.0434;0.597;322173;0.556;0.00873;9;0.181;-10.872;1;0.0477;0.552;Electronic
41;0.0631;0.883;255201;0.64;0.45;0;0.0988;-10.305;0;0.353;0.662999999999999;Electronic
46;0.331;0.599;-1;0.784;0;2;0.0892;-2.826;1;0.0582;0.49;Electronic
31;0.125;0.485;352000;0.919;0.965;3;0.122;-9.312;0;0.0651;0.432;Electronic
37;0.0123;0.639;-1;0.502;0.223;9;0.348;-12.056;1;0.0431;0.205;Electronic
46;0.141;0.612;316653;0.607;0.166999999999999;4;0.104;-8.637;0;0.0396;0.660999999999999;Electronic
37;0.00663;0.563;235520;0.884;0.00288;4;0.196;-4.538;1;0.297;0.441;Electronic
45;0.000629;0.369;270000;0.794;0.0107;4;0.0674;-3.437;0;0.0435;0.135;Electronic
29;0.253;0.816;162093;0.557999999999999;0.0366;8;0.287;-16.834;0;0.349;0.247;Electronic
46;0.153;0.457999999999999;264031;0.764;0.00779;1;0.0781;-4.08;0;0.0491;0.31;Electronic
40;0.0664;0.386;196500;0.539;0;7;0.317;-5.303;1;0.196999999999999;0.233999999999999;Electronic
36;0.905;0.456;-1;0.142;0.925;9;0.126;-15.598;0;0.032;0.419;Electronic
51;0.531;0.664;298373;0.644;0.660999999999999;9;0.251;-9.334;0;0.0352;0.645999999999999;Electronic
44;0.259;0.775;390000;0.341;0.682999999999999;3;0.239;-8.981;0;0.0936;0.504;Electronic
35;0.358;0.312;310080;0.843;0.0583;9;0.644;-5.16799999999999;0;0.0846;0.142;Electronic
52;0.0229;0.346;164640;0.753;0.0641;1;0.3;-4.606;0;0.273;0.184;Electronic
31;0.477;0.558999999999999;253619;0.476;0.00164;7;0.176;-8.791;1;0.0271;0.707;Electronic
34;0.903;0.305;48488;0.477;0.953;7;0.166999999999999;-20.199;0;0.0592;0.337999999999999;Electronic
28;0.453999999999999;0.392;205333;0.359;0.09;1;0.106;-12.919;0;0.0899;0.121;Electronic
42;0.107;0.553999999999999;169627;0.546;0.927;7;0.152;-11.289;1;0.0383;0.116999999999999;Electronic
45;0.859;0.478;244560;0.421;0.91;7;0.149;-9.521;0;0.0266;0.0599;Electronic
32;0.0102;0.851;333600;0.648;0.825;10;0.212;-7.846;0;0.284;0.662999999999999;Electronic
44;0.425;0.721;205200;0.635;0.32;0;0.127;-7.111;0;0.0312;0.682999999999999;Electronic
53;0.193;0.251;262687;0.768;0.0022199999999999;9;0.148;-3.82;1;0.0901;0.124;Electronic
29;0.00191;0.333999999999999;174545;0.802999999999999;0.0058;1;0.115;-6.126;0;0.115999999999999;0.132;Electronic
27;0.00765;0.427;236800;0.854;0.118;10;0.402;-2.231;1;0.411;0.333999999999999;Electronic
42;0.0298;0.226999999999999;288267;0.542;0.239;10;0.121;-10.469;0;0.0476;0.187;Electronic
25;0.00401;0.461;219338;0.823;0.00433;5;0.351;-1.622;1;0.311;0.124;Electronic
30;0.684;0.594;301093;0.26;0.909;4;0.187;-16.032;0;0.0306;0.298;Electronic
42;0.631;0.198;276067;0.49;0.904;4;0.16;-10.245;0;0.0347;0.0757;Electronic
31;0.0795;0.65;304537;0.825;0;0;0.4;-4.042;1;0.395;0.518;Electronic
33;0.63;0.146;153120;0.091;0.462999999999999;2;0.347;-22.31;0;0.0331;0.0386;Electronic
45;0.136;0.402999999999999;204248;0.645;0.0009689999999999;8;0.114;-6.938;0;0.0836;0.151;Electronic
37;0.333999999999999;0.779;242154;0.411;0.02;2;0.0443;-8.479;1;0.0484;0.662999999999999;Electronic
41;0.0281;0.535;190769;0.877;0.827;10;0.223;-2.528;1;0.0633;0.238;Electronic
36;0.32;0.750999999999999;-1;0.479;0.114;3;0.326;-10.119;1;0.0915;0.485;Electronic
52;0.115;0.787999999999999;235980;0.462999999999999;0.857;7;0.096;-8.325;1;0.0495;0.672;Electronic
37;0.14;0.593;-1;0.537999999999999;0.0000858;5;0.19;-5.701;1;0.108;0.482;Electronic
34;0.750999999999999;0.397999999999999;359547;0.432;0.000463;9;0.228999999999999;-9.46;1;0.0276;0.0586;Electronic
18;0.737;0.396;338840;0.503;0.000107;9;0.124;-7.79899999999999;1;0.0291;0.12;Electronic
54;0.606;0.386;239267;0.445;0.000243;2;0.702;-11.713;0;0.0377;0.188;Electronic
24;0.228999999999999;0.498;140613;0.363;0.892;9;0.0986;-9.759;0;0.0256;0.152;Electronic
40;0.333999999999999;0.532999999999999;162679;0.56;0.0000194;1;0.111999999999999;-5.461;0;0.0462;0.139;Electronic
38;0.0963;0.415;271360;0.675999999999999;0.0654;2;0.0919;-8.323;0;0.0491;0.456;Electronic
39;0.0311;0.779;241548;0.509;0.276999999999999;7;0.0907;-7.047;1;0.267;0.521;Electronic
43;0.0596;0.787;121874;0.81;0.125;7;0.625;-7.822;1;0.0993;0.644;Electronic
30;0.0309;0.493;195097;0.890999999999999;0.00000135;6;0.128;-2.269;0;0.0454;0.332999999999999;Electronic
39;0.835;0.584;122013;0.52;0.98;2;0.3;-25.582;1;0.108;0.713;Electronic
39;0.327999999999999;0.595;211368;0.639;0.0452;10;0.659;-6.063;1;0.107;0.215;Electronic
27;0.0008269999999999;0.583;192855;0.888;0.000212;5;0.387;-3.918;1;0.0425;0.267;Electronic
27;0.035;0.723;-1;0.955;0.0668;9;0.17;-1.547;0;0.188999999999999;0.523;Electronic
